83.567	84.193	83.550	84.145	26.11.2021 03
83.710	83.766	83.530	83.566	25.11.2021 23
83.720	83.757	83.659	83.707	25.11.2021 19
83.768	83.929	83.654	83.722	25.11.2021 15
83.607	83.797	83.600	83.768	25.11.2021 11
83.948	84.041	83.564	83.607	25.11.2021 07
83.998	84.048	83.855	83.960	25.11.2021 03
83.960	84.035	83.660	83.997	24.11.2021 23
83.948	84.009	83.858	83.960	24.11.2021 19
83.688	84.005	83.563	83.946	24.11.2021 15
83.506	83.772	83.338	83.689	24.11.2021 11
83.434	84.019	83.421	83.510	24.11.2021 07
83.562	83.580	83.375	83.434	24.11.2021 03
83.549	83.686	83.400	83.562	23.11.2021 23
84.504	84.596	83.429	83.549	23.11.2021 19
84.166	84.674	83.983	84.504	23.11.2021 15
84.086	84.624	84.072	84.169	23.11.2021 11
84.279	84.335	83.874	84.093	23.11.2021 07
84.313	84.336	84.022	84.278	23.11.2021 03
84.096	84.367	83.970	84.314	22.11.2021 23
84.385	84.424	84.082	84.096	22.11.2021 19
83.916	84.534	83.863	84.324	22.11.2021 15
82.707	83.968	82.701	83.920	22.11.2021 11
82.744	82.893	82.488	82.707	22.11.2021 07
82.751	82.877	82.576	82.755	22.11.2021 03
82.925	83.124	82.691	82.759	21.11.2021 23
83.067	83.168	82.965	82.990	19.11.2021 19
82.897	83.129	82.620	83.068	19.11.2021 15
82.542	83.039	82.385	82.894	19.11.2021 11
83.021	83.021	82.519	82.541	19.11.2021 07
83.108	83.117	82.939	83.040	19.11.2021 03
83.073	83.178	83.038	83.108	18.11.2021 23
83.119	83.202	83.058	83.071	18.11.2021 19
82.661	83.170	82.602	83.121	18.11.2021 15
82.340	82.697	82.286	82.660	18.11.2021 11
82.278	82.375	82.033	82.331	18.11.2021 07
82.158	82.381	82.137	82.281	18.11.2021 03
82.123	82.237	82.083	82.159	17.11.2021 23
81.930	82.281	81.807	82.120	17.11.2021 19
82.112	82.244	81.851	81.925	17.11.2021 15
82.163	82.539	82.043	82.114	17.11.2021 11
82.684	82.760	82.133	82.177	17.11.2021 07
82.730	82.876	82.444	82.683	17.11.2021 03
82.789	82.906	82.630	82.730	16.11.2021 23
83.387	83.393	82.674	82.776	16.11.2021 19
82.872	83.420	82.838	83.386	16.11.2021 15
82.547	82.896	82.396	82.870	16.11.2021 11
82.362	82.731	82.312	82.547	16.11.2021 07
82.427	82.642	82.328	82.361	16.11.2021 03
82.568	82.586	82.244	82.426	15.11.2021 23
83.056	83.175	82.556	82.569	15.11.2021 19
82.911	83.307	82.774	83.056	15.11.2021 15
82.651	82.981	82.357	82.911	15.11.2021 11
83.159	83.363	82.620	82.652	15.11.2021 07
83.219	83.250	83.098	83.159	15.11.2021 03
83.354	83.354	83.118	83.220	14.11.2021 23
83.423	83.731	83.328	83.409	12.11.2021 19
82.827	83.526	82.434	83.420	12.11.2021 15
82.314	83.007	82.254	82.827	12.11.2021 11
81.979	82.509	81.834	82.315	12.11.2021 07
81.962	82.078	81.698	81.979	12.11.2021 03
81.957	82.299	81.754	81.962	11.11.2021 23
81.586	82.191	81.492	81.957	11.11.2021 19
81.587	81.677	81.445	81.577	11.11.2021 15
81.560	81.688	81.332	81.587	11.11.2021 11
81.890	81.951	81.551	81.562	11.11.2021 07
81.849	81.900	81.778	81.892	11.11.2021 03
81.930	81.933	81.714	81.849	10.11.2021 23
81.821	81.966	81.619	81.928	10.11.2021 19
81.777	81.917	81.593	81.815	10.11.2021 15
81.804	81.953	81.576	81.774	10.11.2021 11
82.071	82.166	81.773	81.806	10.11.2021 07
82.028	82.089	81.967	82.070	10.11.2021 03
82.084	82.091	81.966	82.028	09.11.2021 23
81.950	82.265	81.906	82.091	09.11.2021 19
82.087	82.195	81.879	81.952	09.11.2021 15
82.637	82.675	82.072	82.087	09.11.2021 11
82.477	82.757	82.477	82.636	09.11.2021 07
82.564	82.607	82.430	82.475	09.11.2021 03
82.572	82.634	82.530	82.564	08.11.2021 23
82.539	82.647	82.506	82.572	08.11.2021 19
82.445	82.733	82.432	82.542	08.11.2021 15
82.635	82.715	82.341	82.448	08.11.2021 11
82.392	82.636	82.252	82.636	08.11.2021 07
82.320	82.429	82.240	82.396	08.11.2021 03
82.388	82.442	81.977	82.320	07.11.2021 23
82.247	82.477	82.219	82.476	05.11.2021 19
82.489	82.514	81.834	82.248	05.11.2021 15
82.869	82.942	82.424	82.487	05.11.2021 11
82.580	83.153	82.576	82.870	05.11.2021 07
82.558	82.606	82.461	82.596	05.11.2021 03
82.465	82.585	82.353	82.558	04.11.2021 23
82.302	82.779	82.262	82.475	04.11.2021 19
82.722	82.773	82.201	82.304	04.11.2021 15
82.720	82.893	82.622	82.725	04.11.2021 11
83.037	83.410	82.701	82.716	04.11.2021 07
83.323	83.339	83.008	83.034	04.11.2021 03
83.427	83.602	83.177	83.323	03.11.2021 23
83.583	83.721	83.415	83.427	03.11.2021 19
83.500	83.702	83.252	83.586	03.11.2021 15
82.793	83.565	82.651	83.497	03.11.2021 11
82.878	83.122	82.730	82.793	03.11.2021 07
82.949	83.070	82.804	82.877	03.11.2021 03
82.847	83.028	82.818	82.949	02.11.2021 23
83.004	83.040	82.822	82.845	02.11.2021 19
83.178	83.391	82.912	83.005	02.11.2021 15
82.996	83.509	82.886	83.178	02.11.2021 11
83.008	83.241	82.861	82.994	02.11.2021 07
83.068	83.109	82.979	83.009	02.11.2021 03
83.036	83.147	83.017	83.068	01.11.2021 23
82.630	83.100	82.585	83.037	01.11.2021 19
82.019	82.653	82.007	82.630	01.11.2021 15
82.224	82.300	81.823	82.019	01.11.2021 11
81.974	82.283	81.972	82.225	01.11.2021 07
81.682	82.054	81.645	81.976	01.11.2021 03
81.912	81.968	81.290	81.681	31.10.2021 23
81.939	82.003	81.859	81.943	29.10.2021 19
82.274	82.355	81.887	81.938	29.10.2021 15
82.294	82.422	82.091	82.274	29.10.2021 11
82.281	82.452	81.941	82.291	29.10.2021 07
81.893	82.349	81.721	82.286	29.10.2021 03
82.020	82.276	81.834	81.894	28.10.2021 23
82.085	82.173	82.020	82.020	28.10.2021 19
81.716	82.150	81.433	82.088	28.10.2021 15
81.897	81.946	81.450	81.716	28.10.2021 11
82.007	82.079	81.816	81.890	28.10.2021 07
81.923	82.114	81.748	82.006	28.10.2021 03
81.984	82.085	81.759	81.924	27.10.2021 23
81.646	82.007	81.551	81.986	27.10.2021 19
81.517	82.026	81.440	81.658	27.10.2021 15
81.081	81.646	81.076	81.519	27.10.2021 11
80.487	81.282	80.487	81.080	27.10.2021 07
80.595	80.643	80.466	80.491	27.10.2021 03
80.717	80.726	80.515	80.597	26.10.2021 23
80.722	80.740	80.599	80.716	26.10.2021 19
80.652	80.782	80.595	80.718	26.10.2021 15
80.701	80.777	80.421	80.649	26.10.2021 11
80.950	80.960	80.660	80.700	26.10.2021 07
81.059	81.117	80.876	80.954	26.10.2021 03
81.021	81.141	80.980	81.058	25.10.2021 23
80.986	81.075	80.926	81.021	25.10.2021 19
81.143	81.336	80.989	80.989	25.10.2021 15
81.659	81.674	81.100	81.143	25.10.2021 11
82.004	82.102	81.572	81.665	25.10.2021 07
81.632	82.104	81.574	82.004	25.10.2021 03
81.768	82.008	81.444	81.632	24.10.2021 23
81.847	81.899	81.758	81.845	22.10.2021 19
81.791	82.059	81.689	81.851	22.10.2021 15
82.443	82.446	81.288	81.791	22.10.2021 11
82.702	82.745	82.438	82.447	22.10.2021 07
82.704	82.739	82.522	82.700	22.10.2021 03
82.676	82.750	82.606	82.702	21.10.2021 23
82.782	82.848	82.665	82.676	21.10.2021 19
82.903	82.987	82.711	82.783	21.10.2021 15
82.570	82.917	82.548	82.903	21.10.2021 11
82.621	82.758	82.565	82.569	21.10.2021 07
82.550	82.649	82.540	82.621	21.10.2021 03
82.533	82.586	82.306	82.550	20.10.2021 23
82.561	82.587	82.505	82.531	20.10.2021 19
82.544	82.752	82.499	82.562	20.10.2021 15
82.579	82.638	82.496	82.546	20.10.2021 11
82.566	82.775	82.507	82.575	20.10.2021 07
82.428	82.567	82.405	82.566	20.10.2021 03
82.515	82.522	82.420	82.429	19.10.2021 23
82.469	82.566	82.445	82.516	19.10.2021 19
82.651	82.724	82.462	82.471	19.10.2021 15
82.743	82.752	82.568	82.649	19.10.2021 11
82.745	82.828	82.532	82.741	19.10.2021 07
82.719	82.810	82.575	82.744	19.10.2021 03
82.794	82.874	82.658	82.720	18.10.2021 23
82.755	82.832	82.754	82.795	18.10.2021 19
82.719	82.799	82.601	82.760	18.10.2021 15
82.502	82.719	82.465	82.717	18.10.2021 11
82.258	82.524	82.192	82.500	18.10.2021 07
82.369	82.405	82.265	82.265	18.10.2021 03
82.366	82.485	82.366	82.370	17.10.2021 23
82.274	82.478	82.253	82.463	15.10.2021 19
82.591	82.730	82.249	82.270	15.10.2021 15
82.702	82.727	82.549	82.591	15.10.2021 11
82.851	82.924	82.684	82.702	15.10.2021 07
82.749	82.872	82.721	82.848	15.10.2021 03
82.807	82.857	82.737	82.750	14.10.2021 23
82.825	82.844	82.719	82.809	14.10.2021 19
83.140	83.152	82.718	82.827	14.10.2021 15
83.359	83.359	83.106	83.141	14.10.2021 11
83.436	83.447	83.272	83.361	14.10.2021 07
83.494	83.620	83.417	83.438	14.10.2021 03
83.489	83.592	83.477	83.491	13.10.2021 23
83.394	83.513	83.365	83.489	13.10.2021 19
83.078	83.461	82.964	83.394	13.10.2021 15
82.993	83.128	82.946	83.078	13.10.2021 11
82.864	83.039	82.861	82.994	13.10.2021 07
82.878	83.018	82.795	82.867	13.10.2021 03
82.838	83.088	82.759	82.885	12.10.2021 23
82.834	82.885	82.769	82.839	12.10.2021 19
83.049	83.088	82.830	82.835	12.10.2021 15
83.055	83.176	82.917	83.049	12.10.2021 11
83.039	83.140	82.983	83.056	12.10.2021 07
83.059	83.073	82.933	83.038	12.10.2021 03
82.985	83.419	82.939	83.059	11.10.2021 23
82.911	83.023	82.904	82.983	11.10.2021 19
82.992	83.043	82.876	82.911	11.10.2021 15
82.921	83.000	82.752	82.990	11.10.2021 11
83.127	83.137	82.853	82.920	11.10.2021 07
83.023	83.239	83.019	83.122	11.10.2021 03
83.076	83.104	83.008	83.023	10.10.2021 23
83.046	83.200	83.016	83.176	08.10.2021 19
83.258	83.290	82.921	83.046	08.10.2021 15
83.149	83.331	83.129	83.259	08.10.2021 11
82.907	83.174	82.861	83.147	08.10.2021 07
83.009	83.046	82.911	82.913	08.10.2021 03
82.886	83.020	82.837	83.009	07.10.2021 23
82.933	83.016	82.868	82.887	07.10.2021 19
83.126	83.243	82.882	82.932	07.10.2021 15
83.629	83.723	83.012	83.125	07.10.2021 11
83.659	83.742	83.467	83.625	07.10.2021 07
83.690	83.741	83.630	83.660	07.10.2021 03
83.694	83.764	83.596	83.689	06.10.2021 23
83.582	83.716	83.575	83.695	06.10.2021 19
83.715	83.756	83.507	83.583	06.10.2021 15
83.940	83.964	83.695	83.714	06.10.2021 11
83.909	84.018	83.831	83.935	06.10.2021 07
83.880	83.930	83.819	83.909	06.10.2021 03
83.927	83.942	83.844	83.884	05.10.2021 23
83.934	83.960	83.859	83.928	05.10.2021 19
84.152	84.179	83.894	83.935	05.10.2021 15
84.186	84.305	84.150	84.151	05.10.2021 11
84.107	84.218	84.076	84.186	05.10.2021 07
84.241	84.266	84.101	84.107	05.10.2021 03
84.219	84.282	84.150	84.241	04.10.2021 23
84.160	84.295	84.144	84.219	04.10.2021 19
84.750	84.791	84.159	84.161	04.10.2021 15
84.648	84.798	84.620	84.752	04.10.2021 11
84.409	84.692	84.355	84.647	04.10.2021 07
84.476	84.525	84.349	84.409	04.10.2021 03
84.265	84.479	84.265	84.476	03.10.2021 23
84.305	84.415	84.279	84.380	01.10.2021 19
84.731	84.803	84.256	84.302	01.10.2021 15
84.356	84.859	84.335	84.732	01.10.2021 11
84.321	84.506	84.313	84.356	01.10.2021 07
84.201	84.355	84.122	84.324	01.10.2021 03
84.330	84.350	84.128	84.201	30.09.2021 23
84.167	84.328	84.096	84.328	30.09.2021 19
84.321	84.516	84.094	84.166	30.09.2021 15
84.285	84.388	84.237	84.319	30.09.2021 11
84.483	84.485	84.257	84.286	30.09.2021 07
84.551	84.573	84.406	84.483	30.09.2021 03
84.537	84.565	84.472	84.551	29.09.2021 23
