1.33135	1.33205	1.33070	1.33185	16.12.2021 20
1.33295	1.33325	1.33140	1.33225	16.12.2021 19
1.33280	1.33365	1.33145	1.33300	16.12.2021 18
1.33560	1.33560	1.33270	1.33275	16.12.2021 17
1.33515	1.33735	1.33460	1.33555	16.12.2021 16
1.32800	1.33680	1.32800	1.33500	16.12.2021 15
1.32820	1.32840	1.32580	1.32775	16.12.2021 14
1.32915	1.32945	1.32790	1.32825	16.12.2021 13
1.32980	1.33015	1.32890	1.32915	16.12.2021 12
1.32645	1.33015	1.32645	1.32985	16.12.2021 11
1.32510	1.32655	1.32510	1.32640	16.12.2021 10
1.32430	1.32525	1.32415	1.32505	16.12.2021 09
1.32480	1.32485	1.32410	1.32425	16.12.2021 08
1.32525	1.32555	1.32480	1.32485	16.12.2021 07
1.32505	1.32545	1.32480	1.32520	16.12.2021 06
1.32525	1.32545	1.32480	1.32500	16.12.2021 05
1.32540	1.32600	1.32500	1.32530	16.12.2021 04
1.32620	1.32630	1.32490	1.32550	16.12.2021 03
1.32620	1.32680	1.32615	1.32615	16.12.2021 02
1.32620	1.32670	1.32560	1.32630	16.12.2021 01
1.32610	1.32655	1.32595	1.32615	16.12.2021 00
1.32375	1.32725	1.32300	1.32605	15.12.2021 23
1.32125	1.32415	1.31725	1.32380	15.12.2021 22
1.32125	1.32185	1.32075	1.32180	15.12.2021 21
1.32105	1.32195	1.32060	1.32120	15.12.2021 20
1.32145	1.32260	1.32060	1.32105	15.12.2021 19
1.32165	1.32250	1.32060	1.32150	15.12.2021 18
1.32555	1.32575	1.32170	1.32170	15.12.2021 17
1.32570	1.32615	1.32460	1.32555	15.12.2021 16
1.32605	1.32605	1.32520	1.32565	15.12.2021 15
1.32600	1.32665	1.32470	1.32610	15.12.2021 14
1.32585	1.32665	1.32530	1.32605	15.12.2021 13
1.32730	1.32770	1.32570	1.32595	15.12.2021 12
1.32505	1.32815	1.32455	1.32725	15.12.2021 11
1.32415	1.32610	1.32410	1.32510	15.12.2021 10
1.32425	1.32460	1.32360	1.32410	15.12.2021 09
1.32370	1.32435	1.32370	1.32420	15.12.2021 08
1.32310	1.32375	1.32310	1.32375	15.12.2021 07
1.32310	1.32310	1.32265	1.32300	15.12.2021 06
1.32310	1.32335	1.32300	1.32315	15.12.2021 05
1.32345	1.32355	1.32310	1.32315	15.12.2021 04
1.32295	1.32340	1.32295	1.32340	15.12.2021 03
1.32295	1.32300	1.32275	1.32290	15.12.2021 02
1.32315	1.32330	1.32245	1.32285	15.12.2021 01
1.32215	1.32320	1.32215	1.32310	15.12.2021 00
1.32195	1.32265	1.32190	1.32210	14.12.2021 23
1.32260	1.32275	1.32200	1.32200	14.12.2021 22
1.32265	1.32305	1.32215	1.32260	14.12.2021 21
1.32255	1.32285	1.32220	1.32270	14.12.2021 20
1.32325	1.32395	1.32240	1.32240	14.12.2021 19
1.32380	1.32395	1.32250	1.32320	14.12.2021 18
1.32320	1.32465	1.32290	1.32385	14.12.2021 17
1.32520	1.32545	1.32300	1.32325	14.12.2021 16
1.32500	1.32555	1.32420	1.32510	14.12.2021 15
1.32360	1.32555	1.32350	1.32505	14.12.2021 14
1.32225	1.32420	1.32180	1.32355	14.12.2021 13
1.32140	1.32240	1.32090	1.32220	14.12.2021 12
1.32010	1.32165	1.31980	1.32145	14.12.2021 11
1.32140	1.32155	1.32000	1.32010	14.12.2021 10
1.32045	1.32150	1.32030	1.32150	14.12.2021 09
1.31995	1.32055	1.31990	1.32050	14.12.2021 08
1.31915	1.32000	1.31910	1.32000	14.12.2021 07
1.32000	1.32005	1.31910	1.31910	14.12.2021 06
1.32020	1.32035	1.31980	1.31995	14.12.2021 05
1.32050	1.32065	1.32010	1.32025	14.12.2021 04
1.32115	1.32125	1.32040	1.32055	14.12.2021 03
1.32140	1.32160	1.32100	1.32120	14.12.2021 02
1.32160	1.32190	1.32090	1.32145	14.12.2021 01
1.32080	1.32170	1.32070	1.32165	14.12.2021 00
1.32180	1.32205	1.32090	1.32090	13.12.2021 23
1.32165	1.32205	1.32105	1.32175	13.12.2021 22
1.32115	1.32205	1.32090	1.32170	13.12.2021 21
1.32280	1.32295	1.32120	1.32120	13.12.2021 20
1.32290	1.32405	1.32250	1.32315	13.12.2021 19
1.32615	1.32615	1.32280	1.32295	13.12.2021 18
1.32550	1.32675	1.32530	1.32620	13.12.2021 17
1.32470	1.32675	1.32380	1.32555	13.12.2021 16
1.32585	1.32625	1.32460	1.32465	13.12.2021 15
1.32505	1.32595	1.32460	1.32595	13.12.2021 14
1.32440	1.32535	1.32400	1.32500	13.12.2021 13
1.32240	1.32465	1.32215	1.32445	13.12.2021 12
1.32320	1.32445	1.32230	1.32240	13.12.2021 11
1.32245	1.32325	1.32210	1.32325	13.12.2021 10
1.32485	1.32485	1.32245	1.32245	13.12.2021 09
1.32480	1.32515	1.32480	1.32490	13.12.2021 08
1.32505	1.32525	1.32460	1.32485	13.12.2021 07
1.32485	1.32505	1.32475	1.32500	13.12.2021 06
1.32540	1.32575	1.32490	1.32490	13.12.2021 05
1.32525	1.32605	1.32525	1.32545	13.12.2021 04
1.32560	1.32575	1.32520	1.32520	13.12.2021 03
1.32570	1.32600	1.32540	1.32565	13.12.2021 02
1.32470	1.32600	1.32450	1.32580	13.12.2021 01
1.32530	1.32587	1.32320	1.32480	13.12.2021 00
1.32570	1.32695	1.32560	1.32690	10.12.2021 23
1.32605	1.32625	1.32550	1.32560	10.12.2021 22
1.32670	1.32745	1.32600	1.32600	10.12.2021 21
1.32660	1.32695	1.32620	1.32675	10.12.2021 20
1.32275	1.32705	1.32250	1.32610	10.12.2021 19
1.32090	1.32345	1.32055	1.32270	10.12.2021 18
1.32285	1.32365	1.32040	1.32080	10.12.2021 17
1.32090	1.32410	1.32045	1.32295	10.12.2021 16
1.31980	1.32095	1.31960	1.32095	10.12.2021 15
